t,x_cin,v_cin,x_pot,v_pot,E_cin_total,E_pot_total
0.1851,1.5192,-8,1.51918,-8.0006,32,32.0048
0.1852,1.5184,-8,1.51838,-8.0006,32,32.0048
0.1853,1.5176,-8,1.51758,-8.00061,32,32.0049
0.1854,1.5168,-8,1.51678,-8.00061,32,32.0049
0.1855,1.516,-8,1.51598,-8.00061,32,32.0049
0.1856,1.5152,-8,1.51518,-8.00061,32,32.0049
0.1857,1.5144,-8,1.51438,-8.00061,32,32.0049
0.1858,1.5136,-8,1.51358,-8.00062,32,32.0049
0.1859,1.5128,-8,1.51278,-8.00062,32,32.005
0.186,1.512,-8,1.51198,-8.00062,32,32.005
0.1861,1.5112,-8,1.51118,-8.00062,32,32.005
0.1862,1.5104,-8,1.51038,-8.00063,32,32.005
0.1863,1.5096,-8,1.50958,-8.00063,32,32.005
0.1864,1.5088,-8,1.50878,-8.00063,32,32.005
0.1865,1.508,-8,1.50798,-8.00063,32,32.0051
0.1866,1.5072,-8,1.50718,-8.00063,32,32.0051
0.1867,1.5064,-8,1.50638,-8.00064,32,32.0051
0.1868,1.5056,-8,1.50558,-8.00064,32,32.0051
0.1869,1.5048,-8,1.50478,-8.00064,32,32.0051
0.187,1.504,-8,1.50398,-8.00064,32,32.0051
0.1871,1.5032,-8,1.50318,-8.00064,32,32.0052
0.1872,1.5024,-8,1.50238,-8.00065,32,32.0052
0.1873,1.5016,-8,1.50158,-8.00065,32,32.0052
0.1874,1.5008,-8,1.50078,-8.00065,32,32.0052
0.1875,1.5,-8,1.49998,-8.00065,32,32.0052
0.1876,1.4992,-8,1.49918,-8.00066,32,32.0052
0.1877,1.4984,-8,1.49838,-8.00066,32,32.0053
0.1878,1.4976,-8,1.49758,-8.00066,32,32.0053
0.1879,1.4968,-8,1.49678,-8.00066,32,32.0053
0.188,1.496,-8,1.49598,-8.00066,32,32.0053
0.1881,1.4952,-8,1.49518,-8.00067,32,32.0053
0.1882,1.4944,-8,1.49438,-8.00067,32,32.0053
0.1883,1.4936,-8,1.49358,-8.00067,32,32.0054
0.1884,1.4928,-8,1.49278,-8.00067,32,32.0054
0.1885,1.492,-8,1.49198,-8.00068,32,32.0054
0.1886,1.4912,-8,1.49118,-8.00068,32,32.0054
0.1887,1.4904,-8,1.49038,-8.00068,32,32.0054
0.1888,1.4896,-8,1.48958,-8.00068,32,32.0055
0.1889,1.4888,-8,1.48878,-8.00068,32,32.0055
0.189,1.488,-8,1.48798,-8.00069,32,32.0055
0.1891,1.4872,-8,1.48718,-8.00069,32,32.0055
0.1892,1.4864,-8,1.48638,-8.00069,32,32.0055
0.1893,1.4856,-8,1.48558,-8.00069,32,32.0055
0.1894,1.4848,-8,1.48478,-8.0007,32,32.0056
0.1895,1.484,-8,1.48398,-8.0007,32,32.0056
0.1896,1.4832,-8,1.48318,-8.0007,32,32.0056
0.1897,1.4824,-8,1.48238,-8.0007,32,32.0056
0.1898,1.4816,-8,1.48158,-8.00071,32,32.0056
0.1899,1.4808,-8,1.48078,-8.00071,32,32.0057
0.19,1.48,-8,1.47998,-8.00071,32,32.0057
0.1901,1.4792,-8,1.47918,-8.00071,32,32.0057
0.1902,1.4784,-8,1.47838,-8.00072,32,32.0057
0.1903,1.4776,-8,1.47758,-8.00072,32,32.0057
0.1904,1.4768,-8,1.47678,-8.00072,32,32.0058
0.1905,1.476,-8,1.47598,-8.00072,32,32.0058
0.1906,1.4752,-8,1.47518,-8.00072,32,32.0058
0.1907,1.4744,-8,1.47438,-8.00073,32,32.0058
0.1908,1.4736,-8,1.47358,-8.00073,32,32.0058
0.1909,1.4728,-8,1.47278,-8.00073,32,32.0059
0.191,1.472,-8,1.47198,-8.00073,32,32.0059
0.1911,1.4712,-8,1.47118,-8.00074,32,32.0059
0.1912,1.4704,-8,1.47038,-8.00074,32,32.0059
0.1913,1.4696,-8,1.46958,-8.00074,32,32.0059
0.1914,1.4688,-8,1.46878,-8.00074,32,32.006
0.1915,1.468,-8,1.46798,-8.00075,32,32.006
0.1916,1.4672,-8,1.46718,-8.00075,32,32.006
0.1917,1.4664,-8,1.46638,-8.00075,32,32.006
0.1918,1.4656,-8,1.46558,-8.00076,32,32.006
0.1919,1.4648,-8,1.46478,-8.00076,32,32.0061
0.192,1.464,-8,1.46398,-8.00076,32,32.0061
0.1921,1.4632,-8,1.46318,-8.00076,32,32.0061
0.1922,1.4624,-8,1.46238,-8.00077,32,32.0061
0.1923,1.4616,-8,1.46158,-8.00077,32,32.0061
0.1924,1.4608,-8,1.46078,-8.00077,32,32.0062
0.1925,1.46,-8,1.45998,-8.00077,32,32.0062
0.1926,1.4592,-8,1.45918,-8.00078,32,32.0062
0.1927,1.4584,-8,1.45838,-8.00078,32,32.0062
0.1928,1.4576,-8,1.45758,-8.00078,32,32.0063
0.1929,1.4568,-8,1.45678,-8.00078,32,32.0063
0.193,1.456,-8,1.45598,-8.00079,32,32.0063
0.1931,1.4552,-8,1.45518,-8.00079,32,32.0063
0.1932,1.4544,-8,1.45438,-8.00079,32,32.0063
0.1933,1.4536,-8,1.45358,-8.00079,32,32.0064
0.1934,1.4528,-8,1.45278,-8.0008,32,32.0064
0.1935,1.452,-8,1.45198,-8.0008,32,32.0064
0.1936,1.4512,-8,1.45118,-8.0008,32,32.0064
0.1937,1.4504,-8,1.45038,-8.00081,32,32.0064
0.1938,1.4496,-8,1.44958,-8.00081,32,32.0065
0.1939,1.4488,-8,1.44878,-8.00081,32,32.0065
0.194,1.448,-8,1.44798,-8.00081,32,32.0065
0.1941,1.4472,-8,1.44718,-8.00082,32,32.0065
0.1942,1.4464,-8,1.44638,-8.00082,32,32.0066
0.1943,1.4456,-8,1.44558,-8.00082,32,32.0066
0.1944,1.4448,-8,1.44478,-8.00083,32,32.0066
0.1945,1.444,-8,1.44398,-8.00083,32,32.0066
0.1946,1.4432,-8,1.44318,-8.00083,32,32.0066
0.1947,1.4424,-8,1.44237,-8.00083,32,32.0067
0.1948,1.4416,-8,1.44157,-8.00084,32,32.0067
0.1949,1.4408,-8,1.44077,-8.00084,32,32.0067
0.195,1.44,-8,1.43997,-8.00084,32,32.0067
0.1951,1.4392,-8,1.43917,-8.00085,32,32.0068
0.1952,1.4384,-8,1.43837,-8.00085,32,32.0068
0.1953,1.4376,-8,1.43757,-8.00085,32,32.0068
0.1954,1.4368,-8,1.43677,-8.00085,32,32.0068
0.1955,1.436,-8,1.43597,-8.00086,32,32.0069
0.1956,1.4352,-8,1.43517,-8.00086,32,32.0069
0.1957,1.4344,-8,1.43437,-8.00086,32,32.0069
0.1958,1.4336,-8,1.43357,-8.00087,32,32.0069
0.1959,1.4328,-8,1.43277,-8.00087,32,32.007
0.196,1.432,-8,1.43197,-8.00087,32,32.007
0.1961,1.4312,-8,1.43117,-8.00088,32,32.007
0.1962,1.4304,-8,1.43037,-8.00088,32,32.007
0.1963,1.4296,-8,1.42957,-8.00088,32,32.0071
0.1964,1.4288,-8,1.42877,-8.00088,32,32.0071
0.1965,1.428,-8,1.42797,-8.00089,32,32.0071
0.1966,1.4272,-8,1.42717,-8.00089,32,32.0071
0.1967,1.4264,-8,1.42637,-8.00089,32,32.0072
0.1968,1.4256,-8,1.42557,-8.0009,32,32.0072
0.1969,1.4248,-8,1.42477,-8.0009,32,32.0072
0.197,1.424,-8,1.42397,-8.0009,32,32.0072
0.1971,1.4232,-8,1.42317,-8.00091,32,32.0073
0.1972,1.4224,-8,1.42237,-8.00091,32,32.0073
0.1973,1.4216,-8,1.42157,-8.00091,32,32.0073
0.1974,1.4208,-8,1.42077,-8.00092,32,32.0073
0.1975,1.42,-8,1.41997,-8.00092,32,32.0074
0.1976,1.4192,-8,1.41917,-8.00092,32,32.0074
0.1977,1.4184,-8,1.41837,-8.00093,32,32.0074
0.1978,1.4176,-8,1.41757,-8.00093,32,32.0074
0.1979,1.4168,-8,1.41677,-8.00093,32,32.0075
0.198,1.416,-8,1.41597,-8.00094,32,32.0075
0.1981,1.4152,-8,1.41517,-8.00094,32,32.0075
0.1982,1.4144,-8,1.41437,-8.00094,32,32.0075
0.1983,1.4136,-8,1.41357,-8.00095,32,32.0076
0.1984,1.4128,-8,1.41277,-8.00095,32,32.0076
0.1985,1.412,-8,1.41197,-8.00095,32,32.0076
0.1986,1.4112,-8,1.41117,-8.00096,32,32.0076
0.1987,1.4104,-8,1.41037,-8.00096,32,32.0077
0.1988,1.4096,-8,1.40957,-8.00096,32,32.0077
0.1989,1.4088,-8,1.40877,-8.00097,32,32.0077
0.199,1.408,-8,1.40797,-8.00097,32,32.0078
0.1991,1.4072,-8,1.40717,-8.00097,32,32.0078
0.1992,1.4064,-8,1.40637,-8.00098,32,32.0078
0.1993,1.4056,-8,1.40557,-8.00098,32,32.0078
0.1994,1.4048,-8,1.40477,-8.00098,32,32.0079
0.1995,1.404,-8,1.40397,-8.00099,32,32.0079
0.1996,1.4032,-8,1.40317,-8.00099,32,32.0079
0.1997,1.4024,-8,1.40237,-8.00099,32,32.0079
0.1998,1.4016,-8,1.40157,-8.001,32,32.008
0.1999,1.4008,-8,1.40077,-8.001,32,32.008
0.2,1.4,-8,1.39997,-8.001,32,32.008
0.2001,1.3992,-8,1.39917,-8.00101,32,32.0081
0.2002,1.3984,-8,1.39837,-8.00101,32,32.0081
0.2003,1.3976,-8,1.39757,-8.00101,32,32.0081
0.2004,1.3968,-8,1.39677,-8.00102,32,32.0081
0.2005,1.396,-8,1.39597,-8.00102,32,32.0082
0.2006,1.3952,-8,1.39517,-8.00102,32,32.0082
0.2007,1.3944,-8,1.39437,-8.00103,32,32.0082
0.2008,1.3936,-8,1.39357,-8.00103,32,32.0083
0.2009,1.3928,-8,1.39277,-8.00104,32,32.0083
0.201,1.392,-8,1.39197,-8.00104,32,32.0083
0.2011,1.3912,-8,1.39117,-8.00104,32,32.0083
0.2012,1.3904,-8,1.39037,-8.00105,32,32.0084
0.2013,1.3896,-8,1.38957,-8.00105,32,32.0084
0.2014,1.3888,-8,1.38877,-8.00105,32,32.0084
0.2015,1.388,-8,1.38797,-8.00106,32,32.0085
0.2016,1.3872,-8,1.38717,-8.00106,32,32.0085
0.2017,1.3864,-8,1.38637,-8.00107,32,32.0085
0.2018,1.3856,-8,1.38557,-8.00107,32,32.0086
0.2019,1.3848,-8,1.38477,-8.00107,32,32.0086
0.202,1.384,-8,1.38397,-8.00108,32,32.0086
0.2021,1.3832,-8,1.38317,-8.00108,32,32.0086
0.2022,1.3824,-8,1.38237,-8.00108,32,32.0087
0.2023,1.3816,-8,1.38157,-8.00109,32,32.0087
0.2024,1.3808,-8,1.38077,-8.00109,32,32.0087
0.2025,1.38,-8,1.37997,-8.0011,32,32.0088
0.2026,1.3792,-8,1.37917,-8.0011,32,32.0088
0.2027,1.3784,-8,1.37837,-8.0011,32,32.0088
0.2028,1.3776,-8,1.37757,-8.00111,32,32.0089
0.2029,1.3768,-8,1.37677,-8.00111,32,32.0089
0.203,1.376,-8,1.37597,-8.00112,32,32.0089
0.2031,1.3752,-8,1.37517,-8.00112,32,32.009
0.2032,1.3744,-8,1.37437,-8.00112,32,32.009
0.2033,1.3736,-8,1.37357,-8.00113,32,32.009
0.2034,1.3728,-8,1.37277,-8.00113,32,32.0091
0.2035,1.372,-8,1.37197,-8.00114,32,32.0091
0.2036,1.3712,-8,1.37117,-8.00114,32,32.0091
0.2037,1.3704,-8,1.37037,-8.00114,32,32.0092
0.2038,1.3696,-8,1.36957,-8.00115,32,32.0092
0.2039,1.3688,-8,1.36877,-8.00115,32,32.0092
0.204,1.368,-8,1.36797,-8.00116,32,32.0093
0.2041,1.3672,-8,1.36717,-8.00116,32,32.0093
0.2042,1.3664,-8,1.36637,-8.00117,32,32.0093
0.2043,1.3656,-8,1.36557,-8.00117,32,32.0094
0.2044,1.3648,-8,1.36477,-8.00117,32,32.0094
0.2045,1.364,-8,1.36397,-8.00118,32,32.0094
0.2046,1.3632,-8,1.36317,-8.00118,32,32.0095
0.2047,1.3624,-8,1.36236,-8.00119,32,32.0095
0.2048,1.3616,-8,1.36156,-8.00119,32,32.0095
0.2049,1.3608,-8,1.36076,-8.0012,32,32.0096
0.205,1.36,-8,1.35996,-8.0012,32,32.0096
0.2051,1.3592,-8,1.35916,-8.0012,32,32.0096
0.2052,1.3584,-8,1.35836,-8.00121,32,32.0097
0.2053,1.3576,-8,1.35756,-8.00121,32,32.0097
0.2054,1.3568,-8,1.35676,-8.00122,32,32.0097
0.2055,1.356,-8,1.35596,-8.00122,32,32.0098
0.2056,1.3552,-8,1.35516,-8.00123,32,32.0098
0.2057,1.3544,-8,1.35436,-8.00123,32,32.0098
0.2058,1.3536,-8,1.35356,-8.00123,32,32.0099
0.2059,1.3528,-8,1.35276,-8.00124,32,32.0099
0.206,1.352,-8,1.35196,-8.00124,32,32.01
0.2061,1.3512,-8,1.35116,-8.00125,32,32.01
0.2062,1.3504,-8,1.35036,-8.00125,32,32.01
0.2063,1.3496,-8,1.34956,-8.00126,32,32.0101
0.2064,1.3488,-8,1.34876,-8.00126,32,32.0101
0.2065,1.348,-8,1.34796,-8.00127,32,32.0101
0.2066,1.3472,-8,1.34716,-8.00127,32,32.0102
0.2067,1.3464,-8,1.34636,-8.00128,32,32.0102
0.2068,1.3456,-8,1.34556,-8.00128,32,32.0102
0.2069,1.3448,-8,1.34476,-8.00129,32,32.0103
0.207,1.344,-8,1.34396,-8.00129,32,32.0103
0.2071,1.3432,-8,1.34316,-8.00129,32,32.0104
0.2072,1.3424,-8,1.34236,-8.0013,32,32.0104
0.2073,1.3416,-8,1.34156,-8.0013,32,32.0104
0.2074,1.3408,-8,1.34076,-8.00131,32,32.0105
0.2075,1.34,-8,1.33996,-8.00131,32,32.0105
0.2076,1.3392,-8,1.33916,-8.00132,32,32.0106
0.2077,1.3384,-8,1.33836,-8.00132,32,32.0106
0.2078,1.3376,-8,1.33756,-8.00133,32,32.0106
0.2079,1.3368,-8,1.33676,-8.00133,32,32.0107
0.208,1.336,-8,1.33596,-8.00134,32,32.0107
0.2081,1.3352,-8,1.33516,-8.00134,32,32.0107
0.2082,1.3344,-8,1.33436,-8.00135,32,32.0108
0.2083,1.3336,-8,1.33356,-8.00135,32,32.0108
0.2084,1.3328,-8,1.33276,-8.00136,32,32.0109
0.2085,1.332,-8,1.33196,-8.00136,32,32.0109
0.2086,1.3312,-8,1.33116,-8.00137,32,32.0109
0.2087,1.3304,-8,1.33036,-8.00137,32,32.011
0.2088,1.3296,-8,1.32956,-8.00138,32,32.011
0.2089,1.3288,-8,1.32876,-8.00138,32,32.0111
0.209,1.328,-8,1.32796,-8.00139,32,32.0111
0.2091,1.3272,-8,1.32716,-8.00139,32,32.0111
0.2092,1.3264,-8,1.32636,-8.0014,32,32.0112
0.2093,1.3256,-8,1.32556,-8.0014,32,32.0112
0.2094,1.3248,-8,1.32476,-8.00141,32,32.0113
0.2095,1.324,-8,1.32396,-8.00141,32,32.0113
0.2096,1.3232,-8,1.32316,-8.00142,32,32.0114
0.2097,1.3224,-8,1.32236,-8.00142,32,32.0114
0.2098,1.3216,-8,1.32156,-8.00143,32,32.0114
0.2099,1.3208,-8,1.32076,-8.00144,32,32.0115
0.21,1.32,-8,1.31996,-8.00144,32,32.0115
0.2101,1.3192,-8,1.31916,-8.00145,32,32.0116
0.2102,1.3184,-8,1.31836,-8.00145,32,32.0116
0.2103,1.3176,-8,1.31756,-8.00146,32,32.0117
0.2104,1.3168,-8,1.31676,-8.00146,32,32.0117
0.2105,1.316,-8,1.31596,-8.00147,32,32.0117
0.2106,1.3152,-8,1.31516,-8.00147,32,32.0118
0.2107,1.3144,-8,1.31436,-8.00148,32,32.0118
0.2108,1.3136,-8,1.31356,-8.00148,32,32.0119
0.2109,1.3128,-8,1.31276,-8.00149,32,32.0119
0.211,1.312,-8,1.31196,-8.0015,32,32.012
0.2111,1.3112,-8,1.31116,-8.0015,32,32.012
0.2112,1.3104,-8,1.31036,-8.00151,32,32.0121
0.2113,1.3096,-8,1.30956,-8.00151,32,32.0121
0.2114,1.3088,-8,1.30876,-8.00152,32,32.0121
0.2115,1.308,-8,1.30796,-8.00152,32,32.0122
0.2116,1.3072,-8,1.30716,-8.00153,32,32.0122
0.2117,1.3064,-8,1.30636,-8.00153,32,32.0123
0.2118,1.3056,-8,1.30556,-8.00154,32,32.0123
0.2119,1.3048,-8,1.30476,-8.00155,32,32.0124
0.212,1.304,-8,1.30396,-8.00155,32,32.0124
0.2121,1.3032,-8,1.30315,-8.00156,32,32.0125
0.2122,1.3024,-8,1.30235,-8.00156,32,32.0125
0.2123,1.3016,-8,1.30155,-8.00157,32,32.0126
0.2124,1.3008,-8,1.30075,-8.00158,32,32.0126
0.2125,1.3,-8,1.29995,-8.00158,32,32.0127
0.2126,1.2992,-8,1.29915,-8.00159,32,32.0127
0.2127,1.2984,-8,1.29835,-8.00159,32,32.0127
0.2128,1.2976,-8,1.29755,-8.0016,32,32.0128
0.2129,1.2968,-8,1.29675,-8.00161,32,32.0128
0.213,1.296,-8,1.29595,-8.00161,32,32.0129
0.2131,1.2952,-8,1.29515,-8.00162,32,32.0129
0.2132,1.2944,-8,1.29435,-8.00162,32,32.013
0.2133,1.2936,-8,1.29355,-8.00163,32,32.013
0.2134,1.2928,-8,1.29275,-8.00164,32,32.0131
0.2135,1.292,-8,1.29195,-8.00164,32,32.0131
0.2136,1.2912,-8,1.29115,-8.00165,32,32.0132
0.2137,1.2904,-8,1.29035,-8.00165,32,32.0132
0.2138,1.2896,-8,1.28955,-8.00166,32,32.0133
0.2139,1.2888,-8,1.28875,-8.00167,32,32.0133
0.214,1.288,-8,1.28795,-8.00167,32,32.0134
0.2141,1.2872,-8,1.28715,-8.00168,32,32.0134
0.2142,1.2864,-8,1.28635,-8.00169,32,32.0135
0.2143,1.2856,-8,1.28555,-8.00169,32,32.0135
0.2144,1.2848,-8,1.28475,-8.0017,32,32.0136
0.2145,1.284,-8,1.28395,-8.00171,32,32.0136
0.2146,1.2832,-8,1.28315,-8.00171,32,32.0137
0.2147,1.2824,-8,1.28235,-8.00172,32,32.0137
0.2148,1.2816,-8,1.28155,-8.00173,32,32.0138
0.2149,1.2808,-8,1.28075,-8.00173,32,32.0139
0.215,1.28,-8,1.27995,-8.00174,32,32.0139
0.2151,1.2792,-8,1.27915,-8.00174,32,32.014
0.2152,1.2784,-8,1.27835,-8.00175,32,32.014
0.2153,1.2776,-8,1.27755,-8.00176,32,32.0141
0.2154,1.2768,-8,1.27675,-8.00176,32,32.0141
0.2155,1.276,-8,1.27595,-8.00177,32,32.0142
0.2156,1.2752,-8,1.27515,-8.00178,32,32.0142
0.2157,1.2744,-8,1.27435,-8.00179,32,32.0143
0.2158,1.2736,-8,1.27355,-8.00179,32,32.0143
0.2159,1.2728,-8,1.27275,-8.0018,32,32.0144
0.216,1.272,-8,1.27195,-8.00181,32,32.0144
0.2161,1.2712,-8,1.27115,-8.00181,32,32.0145
0.2162,1.2704,-8,1.27035,-8.00182,32,32.0146
0.2163,1.2696,-8,1.26955,-8.00183,32,32.0146
0.2164,1.2688,-8,1.26875,-8.00183,32,32.0147
0.2165,1.268,-8,1.26795,-8.00184,32,32.0147
0.2166,1.2672,-8,1.26715,-8.00185,32,32.0148
0.2167,1.2664,-8,1.26635,-8.00185,32,32.0148
0.2168,1.2656,-8,1.26555,-8.00186,32,32.0149
0.2169,1.2648,-8,1.26475,-8.00187,32,32.015
0.217,1.264,-8,1.26395,-8.00188,32,32.015
0.2171,1.2632,-8,1.26315,-8.00188,32,32.0151
0.2172,1.2624,-8,1.26235,-8.00189,32,32.0151
0.2173,1.2616,-8,1.26155,-8.0019,32,32.0152
0.2174,1.2608,-8,1.26075,-8.00191,32,32.0152
0.2175,1.26,-8,1.25995,-8.00191,32,32.0153
0.2176,1.2592,-8,1.25915,-8.00192,32,32.0154
0.2177,1.2584,-8,1.25835,-8.00193,32,32.0154
0.2178,1.2576,-8,1.25754,-8.00194,32,32.0155
0.2179,1.2568,-8,1.25674,-8.00194,32,32.0155
0.218,1.256,-8,1.25594,-8.00195,32,32.0156
0.2181,1.2552,-8,1.25514,-8.00196,32,32.0157
0.2182,1.2544,-8,1.25434,-8.00197,32,32.0157
0.2183,1.2536,-8,1.25354,-8.00197,32,32.0158
0.2184,1.2528,-8,1.25274,-8.00198,32,32.0158
0.2185,1.252,-8,1.25194,-8.00199,32,32.0159
0.2186,1.2512,-8,1.25114,-8.002,32,32.016
0.2187,1.2504,-8,1.25034,-8.002,32,32.016
0.2188,1.2496,-8,1.24954,-8.00201,32,32.0161
0.2189,1.2488,-8,1.24874,-8.00202,32,32.0162
0.219,1.248,-8,1.24794,-8.00203,32,32.0162
0.2191,1.2472,-8,1.24714,-8.00204,32,32.0163
0.2192,1.2464,-8,1.24634,-8.00204,32,32.0163
0.2193,1.2456,-8,1.24554,-8.00205,32,32.0164
0.2194,1.2448,-8,1.24474,-8.00206,32,32.0165
0.2195,1.244,-8,1.24394,-8.00207,32,32.0165
0.2196,1.2432,-8,1.24314,-8.00208,32,32.0166
0.2197,1.2424,-8,1.24234,-8.00208,32,32.0167
0.2198,1.2416,-8,1.24154,-8.00209,32,32.0167
0.2199,1.2408,-8,1.24074,-8.0021,32,32.0168
0.22,1.24,-8,1.23994,-8.00211,32,32.0169
0.2201,1.2392,-8,1.23914,-8.00212,32,32.0169
0.2202,1.2384,-8,1.23834,-8.00212,32,32.017
0.2203,1.2376,-8,1.23754,-8.00213,32,32.0171
0.2204,1.2368,-8,1.23674,-8.00214,32,32.0171
0.2205,1.236,-8,1.23594,-8.00215,32,32.0172
0.2206,1.2352,-8,1.23514,-8.00216,32,32.0173
0.2207,1.2344,-8,1.23434,-8.00217,32,32.0173
0.2208,1.2336,-8,1.23354,-8.00218,32,32.0174
0.2209,1.2328,-8,1.23274,-8.00218,32,32.0175
0.221,1.232,-8,1.23194,-8.00219,32,32.0175
0.2211,1.2312,-8,1.23114,-8.0022,32,32.0176
0.2212,1.2304,-8,1.23034,-8.00221,32,32.0177
0.2213,1.2296,-8,1.22954,-8.00222,32,32.0178
0.2214,1.2288,-8,1.22874,-8.00223,32,32.0178
0.2215,1.228,-8,1.22794,-8.00224,32,32.0179
0.2216,1.2272,-8,1.22714,-8.00225,32,32.018
0.2217,1.2264,-8,1.22634,-8.00225,32,32.018
0.2218,1.2256,-8,1.22554,-8.00226,32,32.0181
0.2219,1.2248,-8,1.22474,-8.00227,32,32.0182
0.222,1.224,-8,1.22394,-8.00228,32,32.0182
0.2221,1.2232,-8,1.22314,-8.00229,32,32.0183
0.2222,1.2224,-8,1.22234,-8.0023,32,32.0184
0.2223,1.2216,-8,1.22154,-8.00231,32,32.0185
0.2224,1.2208,-8,1.22074,-8.00232,32,32.0185
0.2225,1.22,-8,1.21994,-8.00233,32,32.0186
0.2226,1.2192,-8,1.21913,-8.00234,32,32.0187
0.2227,1.2184,-8,1.21833,-8.00235,32,32.0188
0.2228,1.2176,-8,1.21753,-8.00235,32,32.0188
0.2229,1.2168,-8,1.21673,-8.00236,32,32.0189
0.223,1.216,-8,1.21593,-8.00237,32,32.019
0.2231,1.2152,-8,1.21513,-8.00238,32,32.0191
0.2232,1.2144,-8,1.21433,-8.00239,32,32.0191
0.2233,1.2136,-8,1.21353,-8.0024,32,32.0192
0.2234,1.2128,-8,1.21273,-8.00241,32,32.0193
0.2235,1.212,-8,1.21193,-8.00242,32,32.0194
0.2236,1.2112,-8,1.21113,-8.00243,32,32.0194
0.2237,1.2104,-8,1.21033,-8.00244,32,32.0195
0.2238,1.2096,-8,1.20953,-8.00245,32,32.0196
0.2239,1.2088,-8,1.20873,-8.00246,32,32.0197
0.224,1.208,-8,1.20793,-8.00247,32,32.0198
0.2241,1.2072,-8,1.20713,-8.00248,32,32.0198
0.2242,1.2064,-8,1.20633,-8.00249,32,32.0199
0.2243,1.2056,-8,1.20553,-8.0025,32,32.02
0.2244,1.2048,-8,1.20473,-8.00251,32,32.0201
0.2245,1.204,-8,1.20393,-8.00252,32,32.0202
0.2246,1.2032,-8,1.20313,-8.00253,32,32.0202
0.2247,1.2024,-8,1.20233,-8.00254,32,32.0203
0.2248,1.2016,-8,1.20153,-8.00255,32,32.0204
0.2249,1.2008,-8,1.20073,-8.00256,32,32.0205
0.225,1.2,-8,1.19993,-8.00257,32,32.0206
0.2251,1.1992,-8,1.19913,-8.00258,32,32.0207
0.2252,1.1984,-8,1.19833,-8.00259,32,32.0207
0.2253,1.1976,-8,1.19753,-8.0026,32,32.0208
0.2254,1.1968,-8,1.19673,-8.00261,32,32.0209
0.2255,1.196,-8,1.19593,-8.00262,32,32.021
0.2256,1.1952,-8,1.19513,-8.00263,32,32.0211
0.2257,1.1944,-8,1.19433,-8.00264,32,32.0212
0.2258,1.1936,-8,1.19353,-8.00266,32,32.0212
0.2259,1.1928,-8,1.19273,-8.00267,32,32.0213
0.226,1.192,-8,1.19193,-8.00268,32,32.0214
0.2261,1.1912,-8,1.19113,-8.00269,32,32.0215
0.2262,1.1904,-8,1.19033,-8.0027,32,32.0216
0.2263,1.1896,-8,1.18953,-8.00271,32,32.0217
0.2264,1.1888,-8,1.18873,-8.00272,32,32.0218
0.2265,1.188,-8,1.18792,-8.00273,32,32.0219
0.2266,1.1872,-8,1.18712,-8.00274,32,32.0219
0.2267,1.1864,-8,1.18632,-8.00275,32,32.022
0.2268,1.1856,-8,1.18552,-8.00277,32,32.0221
0.2269,1.1848,-8,1.18472,-8.00278,32,32.0222
0.227,1.184,-8,1.18392,-8.00279,32,32.0223
0.2271,1.1832,-8,1.18312,-8.0028,32,32.0224
0.2272,1.1824,-8,1.18232,-8.00281,32,32.0225
0.2273,1.1816,-8,1.18152,-8.00282,32,32.0226
0.2274,1.1808,-8,1.18072,-8.00283,32,32.0227
0.2275,1.18,-8,1.17992,-8.00285,32,32.0228
0.2276,1.1792,-8,1.17912,-8.00286,32,32.0229
0.2277,1.1784,-8,1.17832,-8.00287,32,32.023
0.2278,1.1776,-8,1.17752,-8.00288,32,32.0231
0.2279,1.1768,-8,1.17672,-8.00289,32,32.0231
0.228,1.176,-8,1.17592,-8.0029,32,32.0232
0.2281,1.1752,-8,1.17512,-8.00292,32,32.0233
0.2282,1.1744,-8,1.17432,-8.00293,32,32.0234
0.2283,1.1736,-8,1.17352,-8.00294,32,32.0235
0.2284,1.1728,-8,1.17272,-8.00295,32,32.0236
0.2285,1.172,-8,1.17192,-8.00297,32,32.0237
0.2286,1.1712,-8,1.17112,-8.00298,32,32.0238
0.2287,1.1704,-8,1.17032,-8.00299,32,32.0239
0.2288,1.1696,-8,1.16952,-8.003,32,32.024
0.2289,1.1688,-8,1.16872,-8.00301,32,32.0241
0.229,1.168,-8,1.16792,-8.00303,32,32.0242
0.2291,1.1672,-8,1.16712,-8.00304,32,32.0243
0.2292,1.1664,-8,1.16632,-8.00305,32,32.0244
0.2293,1.1656,-8,1.16552,-8.00306,32,32.0245
0.2294,1.1648,-8,1.16472,-8.00308,32,32.0246
0.2295,1.164,-8,1.16392,-8.00309,32,32.0247
0.2296,1.1632,-8,1.16312,-8.0031,32,32.0248
0.2297,1.1624,-8,1.16232,-8.00312,32,32.0249
0.2298,1.1616,-8,1.16152,-8.00313,32,32.025
0.2299,1.1608,-8,1.16071,-8.00314,32,32.0251
0.23,1.16,-8,1.15991,-8.00315,32,32.0252
0.2301,1.1592,-8,1.15911,-8.00317,32,32.0253
0.2302,1.1584,-8,1.15831,-8.00318,32,32.0255
0.2303,1.1576,-8,1.15751,-8.00319,32,32.0256
0.2304,1.1568,-8,1.15671,-8.00321,32,32.0257
0.2305,1.156,-8,1.15591,-8.00322,32,32.0258
0.2306,1.1552,-8,1.15511,-8.00323,32,32.0259
